#RunNum   EventNum    x(mm)    y(mm)    z(mm)
2384 53407 -0.533578 -20.3854 -1.4913
2384 53414 -0.710072 -20.6089 -1.64295
2384 53420 -0.446011 -20.5871 -1.51618
2384 53423 0.292423 -20.5319 -1.55924
2384 53434 0.450431 -20.7562 -1.55489
2384 53499 -0.579629 -19.9816 -1.41481
2384 53508 -0.109396 -20.2248 -1.49343
2384 53518 -0.614212 -20.0497 -1.50378
2384 53524 -0.0956131 -20.6009 -1.53786
2384 53527 -0.139831 -20.8382 -1.43374
2384 53546 -1.05268 -20.621 -1.57043
2384 53573 -0.292891 -20.3588 -1.27889
2384 53582 -0.373194 -20.2965 -1.35257
2384 53607 -0.177233 -20.5076 -1.53266
2384 53612 -0.629246 -20.944 -1.6067
2384 53613 0.767086 -21.0414 -1.40938
2384 53623 0.336622 -20.3677 -1.48404
2384 53629 0.0244736 -19.9898 -1.54109
2384 53636 -0.944749 -20.3359 -1.60747
2384 53665 0.0771668 -20.6621 -1.58366
2384 53680 -0.555125 -21.0303 -1.2914
2384 53688 0.0712273 -19.7103 -1.48214
2384 53703 -0.271068 -20.2778 -1.49808
2384 53715 -0.436461 -20.9731 -1.72277
2384 53717 0.537972 -19.5034 -1.52722
2384 53722 -0.608193 -20.4494 -1.48599
2384 53735 -0.949551 -21.1138 -1.29911
2384 53740 0.045382 -20.7133 -1.53736
2384 53747 -0.228725 -20.2784 -1.47707
2384 53751 -0.153939 -20.7764 -1.34549
2384 53765 0.190629 -20.2858 -1.46698
2384 53768 -1.15176 -20.796 -1.44515
2384 53775 -0.197416 -19.9168 -1.65565
2384 53785 -0.128949 -20.797 -1.56767
2384 53808 0.529193 -20.5134 -1.58216
2384 53829 -0.0769689 -20.4866 -1.53288
2384 53850 -0.818657 -20.9161 -1.38114
2384 53866 -0.21652 -20.492 -1.72316
2384 53915 -0.305327 -20.7051 -1.52869
2384 53919 0.262058 -20.4143 -1.55625
2384 53933 -0.552731 -20.4475 -1.46467
2384 53941 -0.493682 -20.5145 -1.48233
2384 53942 0.333673 -20.6778 -1.27982
2384 53982 0.0505362 -21.355 -1.46103
2384 53997 -0.343141 -20.4069 -1.41905
2384 54022 0.0447524 -20.9117 -1.49464
2384 54024 -0.191241 -20.4708 -1.40832
2384 54047 -0.872654 -20.8026 -1.38682
2384 54072 -0.356467 -20.6622 -1.42344
2384 54073 -0.0132578 -20.5439 -1.39204
2384 54099 -0.801538 -20.9616 -1.51421
2384 54100 0.402809 -20.7121 -1.66532
2384 54113 -0.248287 -20.449 -1.47567
2384 54132 -0.301012 -20.1154 -1.46969
2384 54149 -0.82774 -20.8647 -1.36878
2384 54160 -0.0101387 -20.2085 -1.67799
2384 54176 -0.524287 -20.5504 -1.44033
2384 54193 -0.0854245 -20.665 -1.39733
2384 54201 -0.877521 -19.9645 -1.42688
2384 54203 -0.0101053 -20.5614 -1.57478
2384 54219 0.60061 -20.5014 -1.8146
2384 54231 -0.125758 -20.0127 -1.5191
2384 54235 -0.099079 -20.4025 -1.49
2384 54237 0.111031 -20.4984 -1.53157
2384 54277 -0.0913606 -20.9857 -1.60531
2384 54292 -0.129118 -20.7224 -1.50453
2384 54307 0.0974417 -21.0664 -1.49534
2384 54318 -0.568659 -20.7357 -1.39784
2384 54355 -0.72066 -20.6169 -1.51716
2384 54398 0.0872923 -20.369 -1.46471
2384 54424 -0.02189 -20.8635 -1.85847
2384 54429 1.10739 -19.8921 -1.44389
2384 54433 -0.356901 -20.5129 -1.39023
2384 54435 0.0129311 -20.3822 -1.566
2384 54437 0.247363 -21.0886 -1.36264
2384 54445 0.0414066 -20.8237 -1.63893
2384 54455 0.859516 -20.7767 -1.41297
2384 54474 0.00441543 -20.2667 -1.53152
2384 54476 -0.538558 -20.7593 -1.34344
2384 54497 -0.0962298 -20.5638 -1.35957
2384 54501 -0.0495343 -20.8123 -1.53588
2384 54537 -0.669831 -20.7284 -1.44595
2384 54553 0.122276 -20.3303 -1.38181
2384 54555 -0.0661674 -20.8947 -1.6188
2384 54556 -0.0237685 -20.867 -1.49094
2384 54562 -0.423783 -20.8777 -1.73362
2384 54584 -0.0764486 -20.2915 -1.5913
2384 54586 -0.5586 -19.9078 -1.5762
2384 54595 -0.377043 -20.6697 -1.64988
2384 54609 0.0106917 -20.6407 -1.46299
2384 54620 0.172691 -20.4 -1.38938
2384 54638 0.204744 -20.4116 -1.5388
2384 54650 0.277449 -20.7962 -1.5362
2384 54655 -0.431168 -20.5686 -1.45753
2384 54687 -0.89044 -20.9166 -1.52831
2384 54688 -0.436448 -19.9198 -1.66514
2384 54716 -0.470273 -20.7185 -1.5555
2384 54735 -0.22748 -21.1379 -1.52062
2384 54753 -0.0557171 -20.0021 -1.6332
2384 54760 -0.142999 -20.3795 -1.49339
2384 54762 -0.0415438 -20.7377 -1.16145
2384 54774 -0.399526 -21.13 -1.38869
2384 54784 0.242724 -20.968 -1.42799
2384 54793 0.738051 -21.0826 -1.47617
2384 54795 -0.145928 -20.3212 -1.38943
2384 54804 -0.344694 -20.7236 -1.53901
2384 54823 -0.499718 -20.451 -1.40931
2384 54831 0.180655 -20.7227 -1.62869
2384 54840 0.255124 -20.8289 -1.495
2384 54848 -0.0294142 -21.293 -1.37608
2384 54849 -0.246318 -20.29 -1.48648
2384 54850 -1.12803 -19.8509 -1.38518
2384 54874 -0.0396137 -20.4682 -1.44873
2384 54880 -0.335667 -21.0835 -1.39496
2384 54882 0.427763 -20.5773 -1.39728
2384 54889 -0.552625 -20.1309 -1.43569
2384 54901 -0.438446 -20.4738 -1.4913
2384 54907 -0.259862 -20.193 -1.43398
2384 54910 -0.0456687 -20.3438 -1.5517
2384 54924 -0.48152 -20.7811 -1.61785
2384 54926 -0.18473 -21.0967 -1.32602
2384 54930 -0.142588 -20.3415 -1.47315
2384 54933 -0.0386497 -20.8311 -1.46228
2384 54936 0.16553 -20.2526 -1.54326
2384 54951 0.179468 -20.5654 -1.65375
2384 54955 -0.0401694 -20.5341 -1.5251
2384 54961 -0.428987 -20.2839 -1.49465
2384 54962 -0.0318953 -20.8515 -1.42158
2384 54966 0.105693 -20.2644 -1.54725
2384 54969 0.481001 -20.1869 -1.31579
2384 54970 0.129239 -20.5514 -1.71937
2384 54977 0.243389 -20.8806 -1.55646
2384 54979 -0.365749 -20.3799 -1.33211
2384 54984 0.181508 -20.3937 -1.484
2384 54989 -0.568744 -20.4124 -1.54016
2384 55023 -0.729017 -20.7585 -1.53126
2384 55029 -0.333052 -20.7942 -1.53723
2384 55035 -0.0630421 -20.7411 -1.40443
2384 55040 -0.361718 -20.3077 -1.67292
2384 55041 -0.203409 -20.2291 -1.41658
2384 55047 -0.177911 -20.852 -1.52065
2384 55106 -0.531376 -20.6831 -1.49352
2384 55126 0.447948 -20.9944 -1.5286
2384 55131 -0.468065 -21.094 -1.43835
2384 55136 -0.28615 -20.7064 -1.5664
2384 55141 -1.10124 -20.9046 -1.54269
2384 55160 0.0991227 -20.3055 -1.41351
2384 55161 -0.396354 -20.4517 -1.51071
2384 55162 0.442772 -20.649 -1.46976
2384 55164 -0.231128 -20.7869 -3.0337
2384 55184 0.355608 -20.4596 -1.46218
2384 55187 -0.329804 -20.9925 -1.51626
2384 55194 -0.762773 -20.2374 -1.58449
2384 55196 -0.292643 -20.7127 -1.57551
2384 55208 -0.20521 -20.5893 -1.39723
2384 55232 -0.371365 -20.2984 -1.53366
2384 55245 0.0817585 -20.8273 -1.53179
2384 55257 -0.118654 -20.6276 -1.47082
2384 55271 0.116863 -20.467 -1.50825
2384 55281 -0.186743 -20.3985 -1.53998
2384 55300 -0.221951 -20.549 -1.50792
2384 55315 0.251171 -20.3275 -1.52771
2384 55321 0.0193415 -21.0831 -1.3406
2384 55333 -0.0895371 -20.7386 -1.40518
2384 55343 -0.340311 -20.6768 -1.55727
2384 55365 -0.106391 -20.1802 -1.44309
2384 55387 -0.0358173 -21.0819 -1.47141
2384 55401 0.427619 -20.5093 -1.59206
2384 55410 -0.380869 -20.2672 -1.6096
2384 55429 -0.217544 -20.6105 -1.31218
2384 55440 -0.0349811 -20.9716 -1.48836
2384 55474 -0.175858 -20.2061 -1.62309
2384 55501 0.263436 -20.553 -1.53335
2384 55510 -0.0777418 -20.5406 -1.5203
2384 55517 -0.0309709 -20.6176 -1.60504
2384 55518 -0.0807375 -20.8379 -1.61237
2384 55539 -0.17742 -20.5662 -1.61075
2384 55548 0.523709 -20.2959 -1.49089
2384 55558 -0.596952 -20.8707 -1.41194
2384 55563 0.0528625 -20.8007 -1.61817
2384 55570 -0.568531 -20.8317 -1.55482
2384 55573 0.639798 -20.3048 -1.52079
2384 55575 0.572944 -20.4945 -1.6093
2384 55586 -0.355187 -20.0871 -1.49825
2384 55625 -0.109107 -20.4168 -1.65587
2384 55640 -0.233189 -20.5756 -1.487
2384 55642 -0.706707 -20.8492 -1.46621
2384 55655 -0.0626898 -20.0979 -1.54187
2384 55665 -0.473056 -21.0136 -1.58463
2384 55685 0.510313 -20.7636 -1.4917
2384 55688 0.281922 -20.7076 -1.54655
2384 55691 -0.927952 -20.9509 -2.37661
2384 55703 -0.233686 -20.1651 -1.53203
2384 55710 0.0698089 -20.7896 -1.58263
2384 55713 -0.0969338 -20.8028 -1.50736
2384 55716 -0.742834 -20.6402 -1.63025
2384 55727 0.082177 -20.8776 -1.39076
2384 55750 -0.616661 -20.6353 -1.45901
2384 55763 0.371571 -21.6028 -1.52047
2384 55775 0.0206365 -20.2372 -1.60864
2384 55776 -0.0445159 -20.8348 -1.68874
2384 55793 0.707209 -20.8473 -1.53624
2384 55811 -0.143366 -20.6632 -1.36941
2384 55815 -0.413831 -21.1493 -1.55362
2384 55828 -0.539601 -20.6013 -1.48184
2384 55832 -0.0590664 -20.8676 -1.38459
2384 55844 -0.883133 -20.0587 -1.5891
2384 55889 -0.0721015 -20.822 -1.49875
2384 55904 -0.487257 -20.9131 -1.34676
2384 55905 -0.239197 -21.0097 -1.47576
2384 55925 -0.594987 -20.5989 -1.47904
2384 55931 -0.134534 -20.6917 -1.37444
2384 55943 -0.227726 -20.0528 -1.4337
2384 55962 -0.297564 -21.1023 -1.60207
2384 55990 0.103795 -20.3304 -1.53233
2384 55991 -0.734173 -20.5019 -1.70513
2384 55992 -0.494358 -20.7619 -1.36465
2384 55996 -0.67244 -20.9394 -1.72774
2384 56000 -0.291947 -20.2444 -1.4226
2384 56003 0.118414 -20.6303 -1.34508
2384 56008 0.107 -20.9584 -1.27898
2384 56018 -1.02203 -20.6349 -1.46271
2384 56047 0.272671 -20.7305 -1.30565
2384 56048 -0.093377 -21.0059 -1.4718
2384 56056 -0.0705687 -19.8521 -1.41135
2384 56057 -0.123135 -20.4556 -1.47048
2384 56060 0.0714271 -20.3497 -1.49949
2384 56076 0.310591 -20.2639 -1.50917
2384 56082 -0.263924 -20.8059 -1.56026
2384 56093 -0.120012 -20.672 -1.51714
2384 56094 -0.162887 -20.2854 -1.54457
2384 56099 0.412686 -21.033 -1.47557
2384 56133 -0.255594 -20.3382 -1.62103
2384 56169 -0.681043 -19.2176 -1.70351
2384 56173 -0.127219 -20.3363 -1.51929
2384 56180 -0.507073 -20.9353 -1.34646
2384 56182 -0.0995952 -20.9237 -1.5798
2384 56193 0.245103 -20.2536 -1.69332
2384 56195 0.253831 -20.9827 -1.38092
2384 56204 -0.319088 -20.516 -1.59742
2384 56218 -0.926302 -21.6373 -1.66907
2384 56222 -0.63097 -20.8693 -1.54607
2384 56237 -0.543492 -20.782 -1.55706
2384 56246 -4.05534e-05 -21.0218 -1.44516
2384 56253 -0.734547 -20.6458 -1.58427
2384 56260 0.372401 -20.2442 -1.49115
2384 56294 0.714897 -20.8677 -1.50923
2384 56302 0.268365 -20.6621 -1.42269
2384 56306 -0.120813 -20.6955 -1.44154
2384 56323 -0.343293 -20.5002 -1.43955
2384 56327 -0.497458 -21.2133 -1.60467
2384 56329 0.0266107 -20.64 -1.53837
2384 56334 -0.298026 -19.9496 -1.54862
2384 56362 -0.104567 -20.6724 -1.53021
2384 56368 -0.564413 -21.1973 -1.3613
2384 56369 0.414806 -20.1127 -1.54484
2384 56381 -0.268894 -20.8384 -1.38318
2384 56396 -0.118198 -20.864 -1.70395
2384 56404 -0.848619 -20.7704 -1.40082
2384 56405 -0.0997212 -19.9742 -1.97366
2384 56407 0.0947082 -20.1191 -1.45425
2384 56413 -0.236959 -20.7026 -1.33303
2384 56428 -0.504005 -21.1096 -1.4691
2384 56442 0.230292 -20.5814 -1.49653
2384 56461 -0.480978 -20.6634 -1.49215
2384 56492 -0.181797 -20.5912 -1.32489
2384 56493 -0.416092 -20.627 -1.44412
2384 56523 -0.284853 -20.7822 -1.51948
2384 56527 -0.0181284 -20.4898 -1.63125
2384 56529 -0.193344 -20.8336 -1.47759
2384 56538 -0.700506 -20.5896 -1.46136
2384 56554 -0.130116 -20.5045 -1.48227
2384 56556 -0.152542 -20.7637 -1.44333
2384 56565 -0.180281 -20.6673 -1.47199
2384 56568 0.248047 -20.6401 -1.42901
2384 56588 -0.292558 -20.9271 -1.47723
2384 56592 -0.35371 -20.4596 -1.74568
2384 56622 0.103728 -20.9622 -1.59904
2384 56641 -0.053107 -19.9084 -1.3361
2384 56643 0.170067 -20.4525 -1.37916
2384 56644 -0.436932 -20.2382 -1.58734
2384 56651 0.158331 -20.9884 -1.54151
2384 56663 -0.52204 -20.623 -1.59894
2384 56667 -0.313405 -20.0941 -1.55436
2384 56668 -0.341575 -21.2116 -1.57431
2384 56705 -0.741638 -20.9525 -1.50364
2384 56720 0.0622374 -20.9267 -1.42288
2384 56723 0.0285031 -20.664 -1.6145
2384 56729 -0.767597 -20.2569 -1.65284
2384 56741 -0.489623 -20.6176 -1.54716
2384 56746 -0.636062 -20.7621 -1.53629
2384 56758 -0.00933931 -20.6325 -1.47526
2384 56770 -0.412106 -20.4008 -1.68543
2384 56787 -0.360941 -20.7622 -1.35574
2384 56797 -0.259659 -20.6771 -1.61202
2384 56800 -0.452417 -21.1806 -1.55083
2384 56812 0.00685961 -20.5569 -1.37719
2384 56842 -0.050876 -21.0526 -1.44415
2384 56862 0.311854 -20.6643 -1.49741
2384 56882 0.235155 -21.0776 -1.28075
2384 56885 -0.299939 -20.0031 -1.59608
2384 56910 0.115438 -20.2406 -1.41146
2384 56937 -0.159275 -20.849 -1.64449
2384 56965 -0.192227 -20.3304 -1.59907
2384 56981 -0.297725 -20.3731 -1.58638
2384 56989 0.24494 -20.2124 -1.51792
2384 56992 0.0721456 -20.5558 -1.66418
2384 57012 -0.851667 -20.9259 -1.65945
2384 57018 -0.0639366 -20.9255 -1.38241
2384 57039 -0.0465135 -20.7844 -1.4755
2384 57068 -0.153122 -20.4959 -1.59773
2384 57070 -0.00738178 -20.3731 -1.52748
2384 57095 -0.0167915 -20.1309 -1.41663
2384 57104 0.254773 -20.5387 -1.39415
2384 57115 -0.36367 -20.6792 -1.49071
2384 57116 0.126803 -20.1465 -1.47731
2384 57126 0.420914 -20.7505 -1.61181
2384 57143 -0.286744 -20.2618 -1.61597
2384 57154 -0.0179015 -20.4781 -1.54253
2384 57162 -0.270031 -20.6544 -1.69469
2384 57164 -0.161778 -20.5519 -1.66765
2384 57166 -0.482571 -20.3256 -1.57829
2384 57197 0.422835 -19.8222 -1.51986
2384 57198 0.109316 -20.8739 -1.49814
2384 57211 0.193613 -19.9839 -1.43387
2384 57212 -0.302543 -20.8679 -1.62357
2384 57219 -0.108495 -20.5059 -1.46719
2384 57224 -0.0721053 -20.2687 -1.50569
2384 57231 0.0908593 -20.0266 -1.54364
2384 57249 -0.0994314 -20.9114 -1.51748
2384 57279 0.104037 -20.3681 -1.33079
2384 57292 0.475245 -20.7736 -1.48103
2384 57294 -0.0958583 -20.6741 -1.52285
2384 57297 -0.435163 -19.3675 -1.51442
2384 57300 -0.291243 -20.037 -1.48717
2384 57304 0.406631 -20.5462 -1.28897
2384 57315 0.0850932 -20.2823 -1.58028
2384 57322 0.567107 -21.0004 -1.56561
2384 57326 -0.123902 -21.0421 -1.54111
2384 57331 -0.767331 -20.7481 -1.60294
2384 57342 0.825161 -20.9902 -1.42938
2384 57400 -0.0977497 -20.6572 -1.52813
2384 57416 -0.404131 -20.7911 -1.57627
2384 57468 -0.773507 -20.3136 -1.42676
2384 57471 -0.820883 -20.2099 -1.63722
2384 57474 -0.596761 -20.4121 -1.38062
2384 57485 -0.1075 -20.4491 -1.45131
2384 57486 -0.389108 -21.1554 -1.54776
2384 57509 -0.42146 -20.3517 -1.4326
2384 57517 -0.388035 -20.5385 -1.42415
2384 57531 -0.140905 -20.1615 -1.44384
2384 57539 -0.115662 -20.1458 -1.47383
2384 57544 -0.899903 -20.2644 -1.47763
2384 57562 0.31276 -20.3398 -1.43366
2384 57566 0.17226 -21.3534 -1.52217
2384 57588 0.832162 -20.226 -1.60993
2384 57608 0.0191338 -20.2409 -1.53463
2384 57611 -0.416526 -20.5189 -1.51201
2384 57616 -0.177675 -20.8076 -1.53923
2384 57624 -0.0791352 -20.4998 -1.48666
2384 57643 -0.372819 -20.8136 -1.59821
2384 57650 -0.203341 -19.9189 -1.61916
2384 57651 0.215302 -20.2319 -1.41314
2384 57657 0.216559 -20.9447 -1.64107
2384 57672 -0.127116 -20.6735 -1.5974
2384 57676 -0.00457855 -20.4748 -1.40122
2384 57698 -0.417619 -20.7043 -1.30302
2384 57702 -0.232529 -20.5295 -1.56471
2384 57715 0.00174367 -20.4273 -1.47999
2384 57747 0.0856042 -20.7563 -1.63569
2384 57753 0.118614 -20.8506 -1.49851
2384 57756 -0.143192 -21.0118 -1.56651
2384 57767 -0.591417 -20.791 -1.45062
2384 57775 -0.276885 -20.8757 -1.61962
2384 57790 -0.548697 -20.9774 -1.63126
2384 57792 0.154824 -20.1975 -1.53665
2384 57798 0.0901388 -20.6298 -1.54705
2384 57807 -0.347961 -20.8517 -1.67691
2384 57847 -0.420908 -20.2276 -1.373
2384 57857 0.0564264 -20.5018 -1.34331
2384 57863 0.0478852 -21.0801 -1.53227
2384 57872 0.396606 -20.1613 -1.53961
2384 57896 -0.260006 -20.5328 -1.48596
2384 57912 -0.0618675 -20.4867 -1.50444
2384 57921 -0.0696433 -20.5644 -1.83683
2384 57933 -0.153449 -19.8672 -1.36731
2384 57945 -0.253452 -20.9597 -1.36101
2384 57956 0.213102 -19.9498 -1.703
2384 57957 -0.443034 -20.1975 -1.57878
2384 57983 0.268431 -20.6379 -1.48875
2384 57987 -0.116487 -20.5783 -1.67369
2384 57996 -0.508319 -20.4509 -1.65471
2384 58003 0.127367 -20.3065 -1.51465
2384 58016 -0.563781 -20.9162 -1.51596
2384 58019 0.179795 -20.8094 -1.54897
2384 58033 -0.383379 -20.7774 -1.48682
2384 58064 -0.469668 -20.442 -1.68047
2384 58066 0.0610123 -20.0992 -1.61008
2384 58068 -0.106858 -20.6014 -1.36531
2384 58078 0.0197487 -20.3514 -1.48617
2384 58084 0.646227 -20.7323 -1.30091
2384 58086 -0.0750669 -20.654 -1.38104
2384 58098 0.279563 -20.5704 -1.57754
2384 58105 0.134689 -20.5646 -1.5666
2384 58121 0.0258889 -20.221 -1.56822
2384 58125 0.495174 -21.0046 -1.45435
2384 58128 0.488755 -19.7139 -1.37787
2384 58175 0.423903 -20.7788 -1.66901
2384 58204 -0.130323 -20.4342 -1.48918
2384 58207 -0.24661 -20.5676 -1.59511
2384 58215 -0.307164 -20.6409 -1.8241
2384 58219 -0.341049 -20.5659 -1.57065
2384 58236 -0.319248 -20.0507 -1.55274
2384 58245 0.0188007 -20.4869 -1.39342
2384 58246 0.0618089 -20.4329 -1.50279
2384 58252 -0.164275 -20.6375 -1.53162
2384 58257 -0.228412 -20.9528 -1.48303
2384 58266 -0.366351 -20.691 -1.47264
2384 58273 0.120617 -20.1838 -1.42559
2384 58275 0.13519 -20.5154 -1.55559
2384 58277 0.229135 -20.4252 -1.38867
2384 58293 -0.0641063 -20.3569 -1.40519
2384 58297 -1.19039 -21.5261 -1.47812
2384 58318 -0.310309 -20.9171 -1.43618
2384 58344 0.213084 -20.8809 -1.43618
2384 58345 -0.0653337 -20.936 -1.54389
2384 58347 -0.855446 -21.2863 -1.37915
2384 58348 -0.269813 -20.9257 -1.45624
2384 58360 0.174639 -20.6314 -1.621
2384 58366 -0.32293 -20.1458 -1.59025
2384 58394 0.267803 -20.3046 -1.54153
2384 58395 -0.167158 -20.9011 -1.42339
2384 58411 -0.312579 -20.4549 -1.50818
2384 58433 -0.437762 -20.8687 -1.369
2384 58451 -0.848767 -20.6776 -1.57251
2384 58457 -0.102685 -21.2081 -1.73496
2384 58488 -0.530057 -21.2991 -1.29146
2384 58502 -0.807698 -21.0034 -1.50103
2384 58515 -0.459309 -20.388 -1.61458
2384 58563 -0.0726283 -21.1002 -1.73778
2384 58568 -0.149845 -20.3075 -1.40265
2384 58576 0.0355424 -20.8018 -1.63025
2384 58577 -0.0310643 -20.7313 -1.46002
2384 58596 -0.0770648 -20.5477 -1.54072
2384 58602 -0.0620016 -20.9381 -1.5653
2384 58603 -0.0461401 -20.8387 -1.49081
2384 58604 0.0836116 -20.5202 -1.54401
2384 58650 0.223183 -20.5476 -1.50727
2384 58651 0.627839 -21.3345 -1.64953
2384 58661 0.10748 -19.943 -1.46722
2384 58675 0.27484 -20.7699 -1.52325
2384 58696 -0.197782 -20.7209 -1.51802
2384 58712 -0.399391 -20.7024 -1.49357
2384 58723 0.0876596 -20.2081 -1.54924
2384 58745 0.431169 -20.2465 -1.6396
2384 58749 -0.164778 -20.2892 -1.34965
2384 58757 0.0185745 -20.3308 -1.82053
2384 58769 -0.390962 -20.0879 -1.48535
2384 58778 -0.615572 -20.2956 -1.43435
2384 58796 0.633402 -19.894 -1.35688
2384 58803 0.0434546 -20.7481 -1.59143
2384 58806 -0.780048 -20.7555 -1.66028
2384 58809 0.0052277 -20.4489 -1.63233
2384 58811 -0.0521204 -21.0698 -1.73064
2384 58847 -0.561182 -20.4961 -1.51726
2384 58861 -0.0946569 -20.2748 -1.55064
2384 58863 -0.104192 -20.9963 -1.66778
2384 58871 0.310812 -20.274 -1.48784
2384 58889 -0.992571 -20.7535 -1.40177
2384 58893 0.00754672 -20.4624 -1.41147
2384 58927 -0.877606 -20.2268 -1.49725
2384 58930 -0.254979 -21.0466 -1.6366
2384 58931 -0.219146 -20.5873 -1.54641
2384 58939 0.667958 -20.7996 -1.52665
2384 58940 0.577793 -20.8582 -1.40936
2384 58952 -0.84184 -20.0842 -1.7601
2384 58955 -0.231261 -20.0897 -1.49035
2384 58967 -0.994976 -20.7412 -1.61859
2384 58971 -0.660259 -21.1717 -1.36049
2384 58972 -0.174301 -20.4811 -1.45516
2384 58988 -0.597898 -20.8609 -1.5705
2384 58989 0.122734 -20.6224 -1.39316
2384 58997 -0.254359 -20.684 -1.66775
2384 59005 -0.265137 -20.4093 -1.41497
2384 59027 0.385484 -19.9986 -1.55974
2384 59034 0.173781 -20.624 -1.59685
2384 59044 0.252457 -20.7838 -1.52151
2384 59054 0.583163 -19.9251 -1.58233
2384 59059 -0.198563 -20.6586 -1.56629
2384 59068 0.164482 -20.8188 -1.4035
2384 59072 -0.0858383 -20.4784 -1.68967
2384 59081 -0.031115 -20.5043 -1.54291
2384 59093 -0.721297 -20.335 -1.6577
2384 59099 0.23858 -21.0887 -1.42489
2384 59148 -0.864766 -20.3198 -1.54805
2384 59180 0.66065 -20.1632 -1.49729
2384 59190 -0.874726 -20.541 -1.72254
2384 59214 0.0215484 -20.3763 -1.37348
2384 59255 -0.522834 -20.4017 -1.39361
2384 59266 0.0554746 -20.8534 -1.34763
2384 59314 0.354769 -20.1106 -1.71427
2384 59321 0.148664 -20.9559 -1.41531
2384 59340 0.163165 -20.4474 -1.42363
2384 59363 0.0895748 -20.9861 -1.50367
2384 59392 0.362457 -20.3649 -1.55465
2384 59401 -0.414937 -20.3455 -1.52405
2384 59412 -0.353697 -20.7598 -1.64689
2384 59414 0.377028 -20.8538 -1.4564
2384 59428 -0.517498 -20.7515 -1.67118
2384 59438 0.144724 -20.8865 -1.51813
2384 59439 -0.104915 -20.6989 -1.47247
2384 59490 -0.0958707 -21.0433 -1.49163
2384 59499 -1.16987 -20.2913 -1.60479
2384 59508 0.332169 -20.2653 -1.39076
2384 59545 -0.219929 -20.2876 -1.60576
2384 59561 0.685073 -20.3712 -1.42832
2384 59573 -0.650637 -20.7431 -1.60129
2384 59576 0.110397 -20.4525 -1.49216
2384 59587 -0.292461 -21.2573 -1.62025
2384 59593 0.256704 -20.4033 -1.53079
2384 59601 -0.0629192 -20.3645 -1.44318
2384 59614 -0.323675 -20.2842 -1.53136
2384 59622 -0.50747 -20.3471 -1.56123
2384 59629 -0.247605 -20.2768 -1.51133
2384 59632 0.280676 -20.8785 -1.67372
2384 59671 -0.0528569 -20.3991 -1.62109
2384 59682 0.458643 -20.1327 -1.3685
2384 59706 -0.467897 -20.8896 -1.52435
2384 59717 -0.0426161 -20.5699 -1.57849
2384 59726 0.144083 -20.3856 -1.33038
2384 59727 -0.448627 -20.7736 -1.54774
2384 59732 0.201401 -20.3527 -1.56948
2384 59739 -0.181843 -20.0301 -1.29915
2384 59741 -0.291198 -20.63 -1.50463
2384 59775 0.0987654 -20.8718 -1.5326
2384 59778 -0.50331 -21.0248 -1.55884
2384 59794 0.305814 -21.4847 -1.58049
2384 59804 -0.329451 -20.9352 -1.52484
2384 59819 0.325392 -20.435 -1.50536
2384 59831 -0.0693208 -20.3508 -1.47554
2384 59844 0.106697 -20.7153 -1.5396
2384 59866 0.314707 -20.5344 -1.54774
2384 59878 -0.511891 -20.3652 -1.44587
2384 59921 -0.793339 -20.4006 -1.35234
2384 59922 -0.164138 -20.3216 -1.67072
2384 59923 -0.14512 -19.9762 -1.54343
2384 59932 -0.0427854 -20.8235 -1.58761
2384 59948 -0.12345 -20.1035 -1.51125
2384 59957 0.0938391 -20.1187 -1.64457
2384 59969 -0.251638 -20.732 -1.34435
2384 59970 0.110417 -20.9794 -1.48199
2384 60001 -0.631804 -20.4682 -1.63289
2384 60039 -0.29965 -21.223 -1.42392
2384 60067 -0.218598 -20.6896 -1.40025
2384 60072 -0.495104 -20.9384 -1.44848
2384 60078 -0.0776277 -20.7176 -1.46386
2384 60088 -0.283896 -20.8452 -1.4307
2384 60091 -0.623861 -20.5577 -1.41884
2384 60135 -0.220237 -20.6816 -1.43411
2384 60150 -0.357363 -20.2883 -1.45539
2384 60202 -0.128599 -20.3876 -1.54088
2384 60244 -0.305223 -20.9627 -1.45428
2384 60249 0.409147 -19.8758 -1.61869
2384 60263 -0.155533 -20.1887 -1.65216
2384 60271 -0.351507 -20.6306 -1.30202
2384 60273 0.306742 -20.4308 -1.3567
2384 60277 -0.148922 -20.2562 -1.58738
2384 60281 -0.421345 -20.9321 -1.66312
2384 60285 0.010845 -20.7095 -1.68123
2384 60286 -0.396282 -20.0967 -1.49386
2384 60287 -0.231933 -20.2456 -1.41991
2384 60289 0.396082 -20.4411 -1.53333
2384 60296 -0.382261 -20.4085 -1.40269
2384 60303 0.562891 -21.3672 -1.54885
2384 60312 -0.00505397 -20.9791 -1.41285
2384 60328 -0.916453 -21.1257 -1.36676
2384 60335 -0.815814 -21.5642 -1.62751
2384 60342 0.135172 -20.3506 -1.38843
2384 60397 -0.613919 -20.7593 -1.5842
2384 60413 -0.129797 -21.1048 -1.4322
2384 60439 -0.353758 -20.4651 -1.46238
2384 60455 -0.323754 -20.7288 -1.41007
2384 60461 0.273897 -20.0451 -1.55082
2384 60465 0.56448 -20.8485 -1.60913
2384 60479 0.655959 -20.481 -1.60911
2384 60536 -0.732626 -21.2126 -1.48133
2384 60546 -0.678623 -20.066 -1.35713
2384 60550 -0.698921 -20.6174 -1.45272
